품명,색상,사이즈,단가,수량,금액,미송여부
46.젤리바지,브라운,L,5000,2,10000,N
46.젤리바지,브라운,XL,5000,2,10000,N
46.젤리바지,핑크,M,5000,1,5000,N
46.젤리바지,검정,M,5000,1,5000,N
46.젤리바지,검정,L,5000,3,15000,N
46.젤리바지,검정,XL,5000,3,15000,N
47.조거맨투맨,아이보리,M,8000,1,8000,Y
48.조거팬츠,아이보리,M,8000,1,8000,Y
48.조거팬츠,블루,M,8000,1,8000,Y
48.조거팬츠,검정,M,8000,1,8000,N
48.조거팬츠,검정,L,8000,2,16000,Y
49.쫀득레깅스,아이보리,M,6000,2,12000,N
49.쫀득레깅스,아이보리,XL,6000,1,6000,N
49.쫀득레깅스,베이지,M,6000,1,6000,Y
49.쫀득레깅스,베이지,L,6000,1,6000,Y
49.쫀득레깅스,베이지,XL,6000,1,6000,N
49.쫀득레깅스,핑크,M,6000,1,6000,Y
49.쫀득레깅스,핑크,XL,6000,1,6000,N
49.쫀득레깅스,블루,M,6000,1,6000,Y
49.쫀득레깅스,블루,XL,6000,1,6000,N
49.쫀득레깅스,블루,2XL,6000,1,6000,N
49.쫀득레깅스,검정,L,6000,1,6000,N
50.체크레깅스,핑크체크,XL,8000,1,8000,N
51.치노바지,검정 도트,M,8000,5,40000,Y
51.치노바지,검정 도트,L,8000,2,16000,Y
51.치노바지,검정 도트,XL,8000,2,16000,Y
51.치노바지,꽃,M,8000,1,8000,Y
51.치노바지,꽃,L,8000,2,16000,N
51.치노바지,꽃,XL,8000,2,16000,N
51.치노바지,핑크 리본,M,8000,3,24000,Y
51.치노바지,핑크 리본,L,8000,1,8000,Y
51.치노바지,핑크 리본,XL,8000,1,8000,Y
51.치노바지,베이지 체크,L,8000,2,16000,N
51.치노바지,블루 체크,M,8000,1,8000,Y
51.치노바지,블루 체크,2XL,8000,1,8000,N
51.치노바지,무당벌레,XL,8000,1,8000,N
51.치노바지,베이지,2XL,8000,1,8000,Y
51.치노바지,그레이,L,8000,3,24000,Y
51.치노바지,브라운,L,8000,1,8000,Y
52.치마바지,아이보리,L,10000,2,20000,N
54.클래식카라티,핑크,L,12000,1,12000,Y
54.클래식카라티,오트밀,XL,12000,2,24000,Y
55.클래식팬츠,핑크,L,10000,1,10000,N
55.클래식팬츠,오트밀,XL,10000,1,10000,Y
56.클래식레깅스,브라운,M,7000,1,7000,N
56.클래식레깅스,아이보리,L,7000,1,7000,N
56.클래식레깅스,검정도트,M,7000,1,7000,N
56.클래식레깅스,검정도트,XL,7000,1,7000,N
59.피터셔츠,브라운 블루라인,2XL,14000,1,14000,N
60.하트곰맨투맨,아이보리,L,10000,1,10000,N
